ticker,result,open_time,close_time
KXBTC15M-26JAN102245-45,no,2026-01-11T03:30:00Z,2026-01-11T03:45:00Z
KXBTC15M-26JAN102230-30,yes,2026-01-11T03:15:00Z,2026-01-11T03:30:00Z
KXBTC15M-26JAN102215-15,no,2026-01-11T03:00:00Z,2026-01-11T03:15:00Z
KXBTC15M-26JAN102200-00,yes,2026-01-11T02:45:00Z,2026-01-11T03:00:00Z
KXBTC15M-26JAN102145-45,yes,2026-01-11T02:30:00Z,2026-01-11T02:45:00Z
KXBTC15M-26JAN102130-30,no,2026-01-11T02:15:00Z,2026-01-11T02:30:00Z
KXBTC15M-26JAN102115-15,yes,2026-01-11T02:00:00Z,2026-01-11T02:15:00Z
KXBTC15M-26JAN102100-00,yes,2026-01-11T01:45:00Z,2026-01-11T02:00:00Z
KXBTC15M-26JAN102045-45,yes,2026-01-11T01:30:00Z,2026-01-11T01:45:00Z
KXBTC15M-26JAN102030-30,no,2026-01-11T01:15:00Z,2026-01-11T01:30:00Z
KXBTC15M-26JAN102015-15,no,2026-01-11T01:00:00Z,2026-01-11T01:15:00Z
KXBTC15M-26JAN102000-00,yes,2026-01-11T00:45:00Z,2026-01-11T01:00:00Z
KXBTC15M-26JAN101945-45,no,2026-01-11T00:30:00Z,2026-01-11T00:45:00Z
KXBTC15M-26JAN101930-30,yes,2026-01-11T00:15:00Z,2026-01-11T00:30:00Z
KXBTC15M-26JAN101915-15,no,2026-01-11T00:00:00Z,2026-01-11T00:15:00Z
KXBTC15M-26JAN101900-00,no,2026-01-10T23:45:00Z,2026-01-11T00:00:00Z
KXBTC15M-26JAN101845-45,no,2026-01-10T23:30:00Z,2026-01-10T23:45:00Z
KXBTC15M-26JAN101830-30,yes,2026-01-10T23:15:00Z,2026-01-10T23:30:00Z
KXBTC15M-26JAN101815-15,yes,2026-01-10T23:00:00Z,2026-01-10T23:15:00Z
KXBTC15M-26JAN101800-00,no,2026-01-10T22:45:00Z,2026-01-10T23:00:00Z
KXBTC15M-26JAN101745-45,yes,2026-01-10T22:30:00Z,2026-01-10T22:45:00Z
KXBTC15M-26JAN101730-30,yes,2026-01-10T22:15:00Z,2026-01-10T22:30:00Z
KXBTC15M-26JAN101715-15,no,2026-01-10T22:00:00Z,2026-01-10T22:15:00Z
KXBTC15M-26JAN101700-00,no,2026-01-10T21:45:00Z,2026-01-10T22:00:00Z
KXBTC15M-26JAN101645-45,no,2026-01-10T21:30:00Z,2026-01-10T21:45:00Z
KXBTC15M-26JAN101630-30,yes,2026-01-10T21:15:00Z,2026-01-10T21:30:00Z
KXBTC15M-26JAN101615-15,no,2026-01-10T21:00:00Z,2026-01-10T21:15:00Z
KXBTC15M-26JAN101600-00,no,2026-01-10T20:45:00Z,2026-01-10T21:00:00Z
KXBTC15M-26JAN101545-45,no,2026-01-10T20:30:00Z,2026-01-10T20:45:00Z
KXBTC15M-26JAN101530-30,no,2026-01-10T20:15:00Z,2026-01-10T20:30:00Z
KXBTC15M-26JAN101515-15,yes,2026-01-10T20:00:00Z,2026-01-10T20:15:00Z
KXBTC15M-26JAN101500-00,no,2026-01-10T19:45:00Z,2026-01-10T20:00:00Z
KXBTC15M-26JAN101445-45,yes,2026-01-10T19:30:00Z,2026-01-10T19:45:00Z
KXBTC15M-26JAN101430-30,yes,2026-01-10T19:15:00Z,2026-01-10T19:30:00Z
KXBTC15M-26JAN101415-15,no,2026-01-10T19:00:00Z,2026-01-10T19:15:00Z
KXBTC15M-26JAN101400-00,no,2026-01-10T18:45:00Z,2026-01-10T19:00:00Z
KXBTC15M-26JAN101345-45,yes,2026-01-10T18:30:00Z,2026-01-10T18:45:00Z
KXBTC15M-26JAN101330-30,yes,2026-01-10T18:15:00Z,2026-01-10T18:30:00Z
KXBTC15M-26JAN101315-15,no,2026-01-10T18:00:00Z,2026-01-10T18:15:00Z
KXBTC15M-26JAN101300-00,no,2026-01-10T17:45:00Z,2026-01-10T18:00:00Z
KXBTC15M-26JAN101245-45,no,2026-01-10T17:30:00Z,2026-01-10T17:45:00Z
KXBTC15M-26JAN101230-30,yes,2026-01-10T17:15:00Z,2026-01-10T17:30:00Z
KXBTC15M-26JAN101215-15,yes,2026-01-10T17:00:00Z,2026-01-10T17:15:00Z
KXBTC15M-26JAN101200-00,no,2026-01-10T16:45:00Z,2026-01-10T17:00:00Z
KXBTC15M-26JAN101145-45,yes,2026-01-10T16:30:00Z,2026-01-10T16:45:00Z
KXBTC15M-26JAN101130-30,no,2026-01-10T16:15:00Z,2026-01-10T16:30:00Z
KXBTC15M-26JAN101115-15,yes,2026-01-10T16:00:00Z,2026-01-10T16:15:00Z
KXBTC15M-26JAN101100-00,yes,2026-01-10T15:45:00Z,2026-01-10T16:00:00Z
KXBTC15M-26JAN101045-45,yes,2026-01-10T15:30:00Z,2026-01-10T15:45:00Z
KXBTC15M-26JAN101030-30,no,2026-01-10T15:15:00Z,2026-01-10T15:30:00Z
KXBTC15M-26JAN101015-15,yes,2026-01-10T15:00:00Z,2026-01-10T15:15:00Z
KXBTC15M-26JAN101000-00,yes,2026-01-10T14:45:00Z,2026-01-10T15:00:00Z
KXBTC15M-26JAN100945-45,no,2026-01-10T14:30:00Z,2026-01-10T14:45:00Z
KXBTC15M-26JAN100930-30,yes,2026-01-10T14:15:00Z,2026-01-10T14:30:00Z
KXBTC15M-26JAN100915-15,no,2026-01-10T14:00:00Z,2026-01-10T14:15:00Z
KXBTC15M-26JAN100900-00,no,2026-01-10T13:45:00Z,2026-01-10T14:00:00Z
KXBTC15M-26JAN100845-45,no,2026-01-10T13:30:00Z,2026-01-10T13:45:00Z
KXBTC15M-26JAN100830-30,yes,2026-01-10T13:15:00Z,2026-01-10T13:30:00Z
KXBTC15M-26JAN100815-15,no,2026-01-10T13:00:00Z,2026-01-10T13:15:00Z
KXBTC15M-26JAN100800-00,yes,2026-01-10T12:45:00Z,2026-01-10T13:00:00Z
KXBTC15M-26JAN100745-45,no,2026-01-10T12:30:00Z,2026-01-10T12:45:00Z
KXBTC15M-26JAN100730-30,no,2026-01-10T12:15:00Z,2026-01-10T12:30:00Z
KXBTC15M-26JAN100715-15,yes,2026-01-10T12:00:00Z,2026-01-10T12:15:00Z
KXBTC15M-26JAN100700-00,no,2026-01-10T11:45:00Z,2026-01-10T12:00:00Z
KXBTC15M-26JAN100645-45,no,2026-01-10T11:30:00Z,2026-01-10T11:45:00Z
KXBTC15M-26JAN100630-30,yes,2026-01-10T11:15:00Z,2026-01-10T11:30:00Z
KXBTC15M-26JAN100615-15,no,2026-01-10T11:00:00Z,2026-01-10T11:15:00Z
KXBTC15M-26JAN100600-00,yes,2026-01-10T10:45:00Z,2026-01-10T11:00:00Z
KXBTC15M-26JAN100545-45,yes,2026-01-10T10:30:00Z,2026-01-10T10:45:00Z
KXBTC15M-26JAN100530-30,yes,2026-01-10T10:15:00Z,2026-01-10T10:30:00Z
KXBTC15M-26JAN100515-15,no,2026-01-10T10:00:00Z,2026-01-10T10:15:00Z
KXBTC15M-26JAN100500-00,yes,2026-01-10T09:45:00Z,2026-01-10T10:00:00Z
KXBTC15M-26JAN100445-45,yes,2026-01-10T09:30:00Z,2026-01-10T09:45:00Z
KXBTC15M-26JAN100430-30,yes,2026-01-10T09:15:00Z,2026-01-10T09:30:00Z
KXBTC15M-26JAN100415-15,no,2026-01-10T09:00:00Z,2026-01-10T09:15:00Z
KXBTC15M-26JAN100400-00,yes,2026-01-10T08:45:00Z,2026-01-10T09:00:00Z
KXBTC15M-26JAN100345-45,no,2026-01-10T08:30:00Z,2026-01-10T08:45:00Z
KXBTC15M-26JAN100330-30,no,2026-01-10T08:15:00Z,2026-01-10T08:30:00Z
KXBTC15M-26JAN100315-15,yes,2026-01-10T08:00:00Z,2026-01-10T08:15:00Z
KXBTC15M-26JAN100300-00,yes,2026-01-10T07:45:00Z,2026-01-10T08:00:00Z
KXBTC15M-26JAN100245-45,yes,2026-01-10T07:30:00Z,2026-01-10T07:45:00Z
KXBTC15M-26JAN100230-30,no,2026-01-10T07:15:00Z,2026-01-10T07:30:00Z
KXBTC15M-26JAN100215-15,yes,2026-01-10T07:00:00Z,2026-01-10T07:15:00Z
KXBTC15M-26JAN100200-00,no,2026-01-10T06:45:00Z,2026-01-10T07:00:00Z
KXBTC15M-26JAN100145-45,yes,2026-01-10T06:30:00Z,2026-01-10T06:45:00Z
KXBTC15M-26JAN100130-30,no,2026-01-10T06:15:00Z,2026-01-10T06:30:00Z
KXBTC15M-26JAN100115-15,no,2026-01-10T06:00:00Z,2026-01-10T06:15:00Z
KXBTC15M-26JAN100100-00,no,2026-01-10T05:45:00Z,2026-01-10T06:00:00Z
KXBTC15M-26JAN100045-45,yes,2026-01-10T05:30:00Z,2026-01-10T05:45:00Z
KXBTC15M-26JAN100030-30,yes,2026-01-10T05:15:00Z,2026-01-10T05:30:00Z
KXBTC15M-26JAN100015-15,yes,2026-01-10T05:00:00Z,2026-01-10T05:15:00Z
KXBTC15M-26JAN100000-00,no,2026-01-10T04:45:00Z,2026-01-10T05:00:00Z
KXBTC15M-26JAN092345-45,no,2026-01-10T04:30:00Z,2026-01-10T04:45:00Z
KXBTC15M-26JAN092330-30,no,2026-01-10T04:15:00Z,2026-01-10T04:30:00Z
KXBTC15M-26JAN092315-15,no,2026-01-10T04:00:00Z,2026-01-10T04:15:00Z
KXBTC15M-26JAN092300-00,yes,2026-01-10T03:45:00Z,2026-01-10T04:00:00Z
KXBTC15M-26JAN092245-45,no,2026-01-10T03:30:00Z,2026-01-10T03:45:00Z
KXBTC15M-26JAN092230-30,yes,2026-01-10T03:15:00Z,2026-01-10T03:30:00Z
KXBTC15M-26JAN092215-15,no,2026-01-10T03:00:00Z,2026-01-10T03:15:00Z
KXBTC15M-26JAN092200-00,yes,2026-01-10T02:45:00Z,2026-01-10T03:00:00Z
KXBTC15M-26JAN092145-45,no,2026-01-10T02:30:00Z,2026-01-10T02:45:00Z
KXBTC15M-26JAN092130-30,yes,2026-01-10T02:15:00Z,2026-01-10T02:30:00Z
KXBTC15M-26JAN092115-15,yes,2026-01-10T02:00:00Z,2026-01-10T02:15:00Z
KXBTC15M-26JAN092100-00,no,2026-01-10T01:45:00Z,2026-01-10T02:00:00Z
KXBTC15M-26JAN092045-45,yes,2026-01-10T01:30:00Z,2026-01-10T01:45:00Z
KXBTC15M-26JAN092030-30,yes,2026-01-10T01:15:00Z,2026-01-10T01:30:00Z
KXBTC15M-26JAN092015-15,yes,2026-01-10T01:00:00Z,2026-01-10T01:15:00Z
KXBTC15M-26JAN092000-00,no,2026-01-10T00:45:00Z,2026-01-10T01:00:00Z
KXBTC15M-26JAN091945-45,no,2026-01-10T00:30:00Z,2026-01-10T00:45:00Z
KXBTC15M-26JAN091930-30,yes,2026-01-10T00:15:00Z,2026-01-10T00:30:00Z
KXBTC15M-26JAN091915-15,no,2026-01-10T00:00:00Z,2026-01-10T00:15:00Z
KXBTC15M-26JAN091900-00,no,2026-01-09T23:45:00Z,2026-01-10T00:00:00Z
KXBTC15M-26JAN091845-45,no,2026-01-09T23:30:00Z,2026-01-09T23:45:00Z
KXBTC15M-26JAN091830-30,yes,2026-01-09T23:15:00Z,2026-01-09T23:30:00Z
KXBTC15M-26JAN091815-15,yes,2026-01-09T23:00:00Z,2026-01-09T23:15:00Z
KXBTC15M-26JAN091800-00,yes,2026-01-09T22:45:00Z,2026-01-09T23:00:00Z
KXBTC15M-26JAN091745-45,yes,2026-01-09T22:30:00Z,2026-01-09T22:45:00Z
KXBTC15M-26JAN091730-30,yes,2026-01-09T22:15:00Z,2026-01-09T22:30:00Z
KXBTC15M-26JAN091715-15,no,2026-01-09T22:00:00Z,2026-01-09T22:15:00Z
KXBTC15M-26JAN091700-00,yes,2026-01-09T21:45:00Z,2026-01-09T22:00:00Z
KXBTC15M-26JAN091645-45,no,2026-01-09T21:30:00Z,2026-01-09T21:45:00Z
KXBTC15M-26JAN091630-30,yes,2026-01-09T21:15:00Z,2026-01-09T21:30:00Z
KXBTC15M-26JAN091615-15,yes,2026-01-09T21:00:00Z,2026-01-09T21:15:00Z
KXBTC15M-26JAN091600-00,no,2026-01-09T20:45:00Z,2026-01-09T21:00:00Z
KXBTC15M-26JAN091545-45,no,2026-01-09T20:30:00Z,2026-01-09T20:45:00Z
KXBTC15M-26JAN091530-30,yes,2026-01-09T20:15:00Z,2026-01-09T20:30:00Z
KXBTC15M-26JAN091515-15,yes,2026-01-09T20:00:00Z,2026-01-09T20:15:00Z
KXBTC15M-26JAN091500-00,no,2026-01-09T19:45:00Z,2026-01-09T20:00:00Z
KXBTC15M-26JAN091445-45,yes,2026-01-09T19:30:00Z,2026-01-09T19:45:00Z
KXBTC15M-26JAN091430-30,no,2026-01-09T19:15:00Z,2026-01-09T19:30:00Z
KXBTC15M-26JAN091415-15,no,2026-01-09T19:00:00Z,2026-01-09T19:15:00Z
KXBTC15M-26JAN091400-00,yes,2026-01-09T18:45:00Z,2026-01-09T19:00:00Z
KXBTC15M-26JAN091345-45,yes,2026-01-09T18:30:00Z,2026-01-09T18:45:00Z
KXBTC15M-26JAN091330-30,no,2026-01-09T18:15:00Z,2026-01-09T18:30:00Z
KXBTC15M-26JAN091315-15,no,2026-01-09T18:00:00Z,2026-01-09T18:15:00Z
KXBTC15M-26JAN091300-00,yes,2026-01-09T17:45:00Z,2026-01-09T18:00:00Z
KXBTC15M-26JAN091245-45,yes,2026-01-09T17:30:00Z,2026-01-09T17:45:00Z
KXBTC15M-26JAN091230-30,no,2026-01-09T17:15:00Z,2026-01-09T17:30:00Z
KXBTC15M-26JAN091215-15,no,2026-01-09T17:00:00Z,2026-01-09T17:15:00Z
KXBTC15M-26JAN091200-00,yes,2026-01-09T16:45:00Z,2026-01-09T17:00:00Z
KXBTC15M-26JAN091145-45,yes,2026-01-09T16:30:00Z,2026-01-09T16:45:00Z
KXBTC15M-26JAN091130-30,no,2026-01-09T16:15:00Z,2026-01-09T16:30:00Z
KXBTC15M-26JAN091115-15,yes,2026-01-09T16:00:00Z,2026-01-09T16:15:00Z
KXBTC15M-26JAN091100-00,no,2026-01-09T15:45:00Z,2026-01-09T16:00:00Z
KXBTC15M-26JAN091045-45,no,2026-01-09T15:30:00Z,2026-01-09T15:45:00Z
KXBTC15M-26JAN091030-30,yes,2026-01-09T15:15:00Z,2026-01-09T15:30:00Z
KXBTC15M-26JAN091015-15,yes,2026-01-09T15:00:00Z,2026-01-09T15:15:00Z
KXBTC15M-26JAN091000-00,yes,2026-01-09T14:45:00Z,2026-01-09T15:00:00Z
KXBTC15M-26JAN090945-45,no,2026-01-09T14:30:00Z,2026-01-09T14:45:00Z
KXBTC15M-26JAN090930-30,yes,2026-01-09T14:15:00Z,2026-01-09T14:30:00Z
KXBTC15M-26JAN090915-15,no,2026-01-09T14:00:00Z,2026-01-09T14:15:00Z
KXBTC15M-26JAN090900-00,no,2026-01-09T13:45:00Z,2026-01-09T14:00:00Z
KXBTC15M-26JAN090845-45,no,2026-01-09T13:30:00Z,2026-01-09T13:45:00Z
KXBTC15M-26JAN090830-30,yes,2026-01-09T13:15:00Z,2026-01-09T13:30:00Z
KXBTC15M-26JAN090815-15,yes,2026-01-09T13:00:00Z,2026-01-09T13:15:00Z
KXBTC15M-26JAN090800-00,yes,2026-01-09T12:45:00Z,2026-01-09T13:00:00Z
KXBTC15M-26JAN090745-45,yes,2026-01-09T12:30:00Z,2026-01-09T12:45:00Z
KXBTC15M-26JAN090730-30,no,2026-01-09T12:15:00Z,2026-01-09T12:30:00Z
KXBTC15M-26JAN090715-15,no,2026-01-09T12:00:00Z,2026-01-09T12:15:00Z
KXBTC15M-26JAN090700-00,no,2026-01-09T11:45:00Z,2026-01-09T12:00:00Z
KXBTC15M-26JAN090645-45,no,2026-01-09T11:30:00Z,2026-01-09T11:45:00Z
KXBTC15M-26JAN090630-30,yes,2026-01-09T11:15:00Z,2026-01-09T11:30:00Z
KXBTC15M-26JAN090615-15,yes,2026-01-09T11:00:00Z,2026-01-09T11:15:00Z
KXBTC15M-26JAN090600-00,no,2026-01-09T10:45:00Z,2026-01-09T11:00:00Z
KXBTC15M-26JAN090545-45,yes,2026-01-09T10:30:00Z,2026-01-09T10:45:00Z
KXBTC15M-26JAN090530-30,yes,2026-01-09T10:15:00Z,2026-01-09T10:30:00Z
KXBTC15M-26JAN090515-15,yes,2026-01-09T10:00:00Z,2026-01-09T10:15:00Z
KXBTC15M-26JAN090500-00,no,2026-01-09T09:45:00Z,2026-01-09T10:00:00Z
KXBTC15M-26JAN090445-45,no,2026-01-09T09:30:00Z,2026-01-09T09:45:00Z
KXBTC15M-26JAN090430-30,yes,2026-01-09T09:15:00Z,2026-01-09T09:30:00Z
KXBTC15M-26JAN090415-15,yes,2026-01-09T09:00:00Z,2026-01-09T09:15:00Z
KXBTC15M-26JAN090400-00,no,2026-01-09T08:45:00Z,2026-01-09T09:00:00Z
KXBTC15M-26JAN090345-45,no,2026-01-09T08:30:00Z,2026-01-09T08:45:00Z
KXBTC15M-26JAN090330-30,no,2026-01-09T08:15:00Z,2026-01-09T08:30:00Z
KXBTC15M-26JAN090315-15,no,2026-01-09T08:00:00Z,2026-01-09T08:15:00Z
KXBTC15M-26JAN090300-00,no,2026-01-09T07:45:00Z,2026-01-09T08:00:00Z
KXBTC15M-26JAN090245-45,no,2026-01-09T07:30:00Z,2026-01-09T07:45:00Z
KXBTC15M-26JAN090230-30,no,2026-01-09T07:15:00Z,2026-01-09T07:30:00Z
KXBTC15M-26JAN090215-15,no,2026-01-09T07:00:00Z,2026-01-09T07:15:00Z
KXBTC15M-26JAN090200-00,yes,2026-01-09T06:45:00Z,2026-01-09T07:00:00Z
KXBTC15M-26JAN090145-45,yes,2026-01-09T06:30:00Z,2026-01-09T06:45:00Z
KXBTC15M-26JAN090130-30,no,2026-01-09T06:15:00Z,2026-01-09T06:30:00Z
KXBTC15M-26JAN090115-15,no,2026-01-09T06:00:00Z,2026-01-09T06:15:00Z
KXBTC15M-26JAN090100-00,yes,2026-01-09T05:45:00Z,2026-01-09T06:00:00Z
KXBTC15M-26JAN090045-45,no,2026-01-09T05:30:00Z,2026-01-09T05:45:00Z
KXBTC15M-26JAN090030-30,no,2026-01-09T05:15:00Z,2026-01-09T05:30:00Z
KXBTC15M-26JAN090015-15,yes,2026-01-09T05:00:00Z,2026-01-09T05:15:00Z
KXBTC15M-26JAN090000-00,yes,2026-01-09T04:45:00Z,2026-01-09T05:00:00Z
KXBTC15M-26JAN082345-45,no,2026-01-09T04:30:00Z,2026-01-09T04:45:00Z
KXBTC15M-26JAN082330-30,yes,2026-01-09T04:15:00Z,2026-01-09T04:30:00Z
KXBTC15M-26JAN082315-15,no,2026-01-09T04:00:00Z,2026-01-09T04:15:00Z
KXBTC15M-26JAN082300-00,yes,2026-01-09T03:45:00Z,2026-01-09T04:00:00Z
KXBTC15M-26JAN082245-45,yes,2026-01-09T03:30:00Z,2026-01-09T03:45:00Z
KXBTC15M-26JAN082230-30,no,2026-01-09T03:15:00Z,2026-01-09T03:30:00Z
KXBTC15M-26JAN082215-15,yes,2026-01-09T03:00:00Z,2026-01-09T03:15:00Z
KXBTC15M-26JAN082200-00,no,2026-01-09T02:45:00Z,2026-01-09T03:00:00Z
KXBTC15M-26JAN082145-45,no,2026-01-09T02:30:00Z,2026-01-09T02:45:00Z
KXBTC15M-26JAN082130-30,no,2026-01-09T02:15:00Z,2026-01-09T02:30:00Z
KXBTC15M-26JAN082115-15,yes,2026-01-09T02:00:00Z,2026-01-09T02:15:00Z
KXBTC15M-26JAN082100-00,yes,2026-01-09T01:45:00Z,2026-01-09T02:00:00Z
KXBTC15M-26JAN082045-45,no,2026-01-09T01:30:00Z,2026-01-09T01:45:00Z
KXBTC15M-26JAN082030-30,yes,2026-01-09T01:15:00Z,2026-01-09T01:30:00Z
KXBTC15M-26JAN082015-15,no,2026-01-09T01:00:00Z,2026-01-09T01:15:00Z
KXBTC15M-26JAN082000-00,yes,2026-01-09T00:45:00Z,2026-01-09T01:00:00Z
KXBTC15M-26JAN081945-45,yes,2026-01-09T00:30:00Z,2026-01-09T00:45:00Z
KXBTC15M-26JAN081930-30,no,2026-01-09T00:15:00Z,2026-01-09T00:30:00Z
KXBTC15M-26JAN081915-15,yes,2026-01-09T00:00:00Z,2026-01-09T00:15:00Z
KXBTC15M-26JAN081900-00,no,2026-01-08T23:45:00Z,2026-01-09T00:00:00Z
KXBTC15M-26JAN081845-45,no,2026-01-08T23:30:00Z,2026-01-08T23:45:00Z
KXBTC15M-26JAN081830-30,yes,2026-01-08T23:15:00Z,2026-01-08T23:30:00Z
KXBTC15M-26JAN081815-15,yes,2026-01-08T23:00:00Z,2026-01-08T23:15:00Z
KXBTC15M-26JAN081800-00,yes,2026-01-08T22:45:00Z,2026-01-08T23:00:00Z
KXBTC15M-26JAN081745-45,no,2026-01-08T22:30:00Z,2026-01-08T22:45:00Z
KXBTC15M-26JAN081730-30,no,2026-01-08T22:15:00Z,2026-01-08T22:30:00Z
KXBTC15M-26JAN081715-15,yes,2026-01-08T22:00:00Z,2026-01-08T22:15:00Z
KXBTC15M-26JAN081700-00,yes,2026-01-08T21:45:00Z,2026-01-08T22:00:00Z
KXBTC15M-26JAN081645-45,yes,2026-01-08T21:30:00Z,2026-01-08T21:45:00Z
KXBTC15M-26JAN081630-30,no,2026-01-08T21:15:00Z,2026-01-08T21:30:00Z
KXBTC15M-26JAN081615-15,yes,2026-01-08T21:00:00Z,2026-01-08T21:15:00Z
KXBTC15M-26JAN081600-00,yes,2026-01-08T20:45:00Z,2026-01-08T21:00:00Z
KXBTC15M-26JAN081545-45,yes,2026-01-08T20:30:00Z,2026-01-08T20:45:00Z
KXBTC15M-26JAN081530-30,no,2026-01-08T20:15:00Z,2026-01-08T20:30:00Z
KXBTC15M-26JAN081515-15,no,2026-01-08T20:00:00Z,2026-01-08T20:15:00Z
KXBTC15M-26JAN081500-00,no,2026-01-08T19:45:00Z,2026-01-08T20:00:00Z
KXBTC15M-26JAN081445-45,yes,2026-01-08T19:30:00Z,2026-01-08T19:45:00Z
KXBTC15M-26JAN081430-30,no,2026-01-08T19:15:00Z,2026-01-08T19:30:00Z
KXBTC15M-26JAN081415-15,yes,2026-01-08T19:00:00Z,2026-01-08T19:15:00Z
KXBTC15M-26JAN081400-00,yes,2026-01-08T18:45:00Z,2026-01-08T19:00:00Z
KXBTC15M-26JAN081345-45,no,2026-01-08T18:30:00Z,2026-01-08T18:45:00Z
KXBTC15M-26JAN081330-30,yes,2026-01-08T18:15:00Z,2026-01-08T18:30:00Z
KXBTC15M-26JAN081315-15,no,2026-01-08T18:00:00Z,2026-01-08T18:15:00Z
KXBTC15M-26JAN081300-00,yes,2026-01-08T17:45:00Z,2026-01-08T18:00:00Z
KXBTC15M-26JAN081245-45,yes,2026-01-08T17:30:00Z,2026-01-08T17:45:00Z
KXBTC15M-26JAN081230-30,no,2026-01-08T17:15:00Z,2026-01-08T17:30:00Z
KXBTC15M-26JAN081215-15,yes,2026-01-08T17:00:00Z,2026-01-08T17:15:00Z
KXBTC15M-26JAN081200-00,yes,2026-01-08T16:45:00Z,2026-01-08T17:00:00Z
KXBTC15M-26JAN081145-45,yes,2026-01-08T16:30:00Z,2026-01-08T16:45:00Z
KXBTC15M-26JAN081130-30,no,2026-01-08T16:15:00Z,2026-01-08T16:30:00Z
KXBTC15M-26JAN081115-15,no,2026-01-08T16:00:00Z,2026-01-08T16:15:00Z
KXBTC15M-26JAN081100-00,yes,2026-01-08T15:45:00Z,2026-01-08T16:00:00Z
KXBTC15M-26JAN081045-45,no,2026-01-08T15:30:00Z,2026-01-08T15:45:00Z
KXBTC15M-26JAN081030-30,yes,2026-01-08T15:15:00Z,2026-01-08T15:30:00Z
KXBTC15M-26JAN081015-15,yes,2026-01-08T15:00:00Z,2026-01-08T15:15:00Z
KXBTC15M-26JAN081000-00,yes,2026-01-08T14:45:00Z,2026-01-08T15:00:00Z
KXBTC15M-26JAN080945-45,no,2026-01-08T14:30:00Z,2026-01-08T14:45:00Z
KXBTC15M-26JAN080930-30,no,2026-01-08T14:15:00Z,2026-01-08T14:30:00Z
KXBTC15M-26JAN080915-15,no,2026-01-08T14:00:00Z,2026-01-08T14:15:00Z
KXBTC15M-26JAN080900-00,no,2026-01-08T13:45:00Z,2026-01-08T14:00:00Z
KXBTC15M-26JAN080845-45,no,2026-01-08T13:30:00Z,2026-01-08T13:45:00Z
KXBTC15M-26JAN080830-30,yes,2026-01-08T13:15:00Z,2026-01-08T13:30:00Z
KXBTC15M-26JAN080815-15,yes,2026-01-08T13:00:00Z,2026-01-08T13:15:00Z
KXBTC15M-26JAN080800-00,no,2026-01-08T12:45:00Z,2026-01-08T13:00:00Z
KXBTC15M-26JAN080745-45,yes,2026-01-08T12:30:00Z,2026-01-08T12:45:00Z
KXBTC15M-26JAN080730-30,yes,2026-01-08T12:15:00Z,2026-01-08T12:30:00Z
KXBTC15M-26JAN080715-15,no,2026-01-08T12:00:00Z,2026-01-08T12:15:00Z
KXBTC15M-26JAN080700-00,yes,2026-01-08T11:45:00Z,2026-01-08T12:00:00Z
KXBTC15M-26JAN080645-45,no,2026-01-08T11:30:00Z,2026-01-08T11:45:00Z
KXBTC15M-26JAN080630-30,no,2026-01-08T11:15:00Z,2026-01-08T11:30:00Z
KXBTC15M-26JAN080615-15,no,2026-01-08T11:00:00Z,2026-01-08T11:15:00Z
KXBTC15M-26JAN080600-00,yes,2026-01-08T10:45:00Z,2026-01-08T11:00:00Z
KXBTC15M-26JAN080545-45,no,2026-01-08T10:30:00Z,2026-01-08T10:45:00Z
KXBTC15M-26JAN080530-30,yes,2026-01-08T10:15:00Z,2026-01-08T10:30:00Z
KXBTC15M-26JAN080515-15,no,2026-01-08T10:00:00Z,2026-01-08T10:15:00Z
KXBTC15M-26JAN080500-00,no,2026-01-08T09:45:00Z,2026-01-08T10:00:00Z
KXBTC15M-26JAN080445-45,yes,2026-01-08T09:30:00Z,2026-01-08T09:45:00Z
KXBTC15M-26JAN080430-30,no,2026-01-08T09:15:00Z,2026-01-08T09:30:00Z
KXBTC15M-26JAN080415-15,yes,2026-01-08T09:00:00Z,2026-01-08T09:15:00Z
KXBTC15M-26JAN080400-00,no,2026-01-08T08:45:00Z,2026-01-08T09:00:00Z
KXBTC15M-26JAN080345-45,no,2026-01-08T08:30:00Z,2026-01-08T08:45:00Z
KXBTC15M-26JAN080330-30,yes,2026-01-08T08:15:00Z,2026-01-08T08:30:00Z
KXBTC15M-26JAN080315-15,yes,2026-01-08T08:00:00Z,2026-01-08T08:15:00Z
KXBTC15M-26JAN080300-00,yes,2026-01-08T07:45:00Z,2026-01-08T08:00:00Z
KXBTC15M-26JAN080245-45,yes,2026-01-08T07:30:00Z,2026-01-08T07:45:00Z
KXBTC15M-26JAN080230-30,yes,2026-01-08T07:15:00Z,2026-01-08T07:30:00Z
KXBTC15M-26JAN080215-15,yes,2026-01-08T07:00:00Z,2026-01-08T07:15:00Z
KXBTC15M-26JAN080200-00,no,2026-01-08T06:45:00Z,2026-01-08T07:00:00Z
KXBTC15M-26JAN080145-45,yes,2026-01-08T06:30:00Z,2026-01-08T06:45:00Z
KXBTC15M-26JAN080130-30,no,2026-01-08T06:15:00Z,2026-01-08T06:30:00Z
KXBTC15M-26JAN080115-15,no,2026-01-08T06:00:00Z,2026-01-08T06:15:00Z
KXBTC15M-26JAN080100-00,no,2026-01-08T05:45:00Z,2026-01-08T06:00:00Z
KXBTC15M-26JAN080045-45,no,2026-01-08T05:30:00Z,2026-01-08T05:45:00Z
KXBTC15M-26JAN080030-30,no,2026-01-08T05:15:00Z,2026-01-08T05:30:00Z
